UserID,label,risk_factor
163,2,0.19642857142857142
164,2,0.25
165,2,0.2916666666666667
166,2,0.2857142857142857
167,2,0.13095238095238096
168,2,0.42857142857142855
169,2,0.17857142857142858
170,2,0.6488095238095238
171,2,0.25595238095238093
172,2,0.44642857142857145
173,2,0.2916666666666667
174,2,0.19642857142857142
175,2,0.375
176,2,0.22023809523809523
177,2,0.17261904761904762
178,2,0.3333333333333333
179,2,0.31547619047619047
180,2,0.047619047619047616
181,2,0.17857142857142858
182,2,0.1130952380952381
183,2,0.19047619047619047
184,2,0.6369047619047619
185,2,0.35714285714285715
186,2,0.1130952380952381
187,2,0.25595238095238093
188,2,0.30952380952380953
189,2,0.39285714285714285
190,2,0.10119047619047619
191,2,0.13690476190476192
192,2,0.14285714285714285
193,2,0.25
194,2,0.20238095238095238
195,2,0.375
196,2,0.48214285714285715
197,2,0.20833333333333334
198,2,0.30952380952380953
199,2,0.27380952380952384
200,2,0.2619047619047619
201,2,0.27380952380952384
202,2,0.16666666666666666
203,2,0.26785714285714285
204,2,0.19047619047619047
205,2,0.3630952380952381
206,2,0.2619047619047619
207,2,0.27976190476190477
208,2,0.24404761904761904
209,2,0.16071428571428573
210,2,0.31547619047619047
211,2,0.10119047619047619
212,2,0.19642857142857142
213,2,0.08928571428571429
214,2,0.08928571428571429
215,2,0.27380952380952384
216,2,0.16071428571428573
217,2,0.16666666666666666
218,2,0.3630952380952381
219,2,0.17857142857142858
220,2,0.2261904761904762
221,2,0.18452380952380953
222,2,0.2857142857142857
223,2,0.1488095238095238
224,2,0.2261904761904762
225,2,0.3273809523809524
226,2,0.20833333333333334
227,2,0.2976190476190476
228,2,0.17261904761904762
229,2,0.041666666666666664
229,3,0.18452380952380953
230,2,0.14285714285714285
230,3,0.13095238095238096
231,3,0.26785714285714285
232,3,0.047619047619047616
233,3,0.023809523809523808
234,3,0.26785714285714285
235,3,0.20238095238095238
236,3,0.02976190476190476
237,3,0.011904761904761904
238,3,0.25
239,3,0.22023809523809523
240,3,0.10714285714285714
241,3,0.23809523809523808
242,3,0.30952380952380953
243,3,0.16071428571428573
244,3,0.24404761904761904
245,3,0.09523809523809523
246,3,0.17261904761904762
247,3,0.16071428571428573
248,3,0.2976190476190476
249,3,0.125
250,3,0.1130952380952381
251,3,0.1488095238095238
252,3,0.13690476190476192
253,3,0.20833333333333334
254,3,0.3392857142857143
255,3,0.25
256,3,0.18452380952380953
257,3,0.20238095238095238
258,3,0.10714285714285714
259,3,0.125
260,3,0.11904761904761904
261,3,0.07738095238095238
262,3,0.023809523809523808
263,3,0.18452380952380953
264,3,0.10714285714285714
265,3,0.5892857142857143
266,3,0.09523809523809523
267,3,0.09523809523809523
268,0,0.047619047619047616
268,3,0.22023809523809523
269,0,0.17857142857142858
269,3,0.041666666666666664
270,3,0.26785714285714285
271,3,0.17857142857142858
272,0,0.10714285714285714
273,0,0.08928571428571429
273,3,0.023809523809523808
274,0,0.16071428571428573
275,0,0.08333333333333333
275,3,0.047619047619047616
276,0,0.32142857142857145
277,0,0.14285714285714285
278,0,0.19047619047619047
279,0,0.07738095238095238
280,0,0.1488095238095238
281,0,0.2976190476190476
282,0,0.24404761904761904
283,0,0.32142857142857145
284,0,0.15476190476190477
285,0,0.24404761904761904
286,0,0.23809523809523808
287,0,0.20833333333333334
288,0,0.1130952380952381
289,0,0.1488095238095238
290,0,0.20238095238095238
291,0,0.11904761904761904
292,0,0.3273809523809524
293,0,0.3630952380952381
294,0,0.10119047619047619
295,0,0.4166666666666667
296,0,0.31547619047619047
297,0,0.08928571428571429
298,0,0.13690476190476192
299,0,0.4226190476190476
300,0,0.44642857142857145
301,0,0.22023809523809523
302,0,0.27976190476190477
303,0,0.35119047619047616
304,0,0.26785714285714285
305,0,0.36904761904761907
306,0,0.5654761904761905
307,0,0.22023809523809523
308,0,0.3333333333333333
309,0,0.25
310,0,0.25
311,0,0.32142857142857145
312,0,0.4523809523809524
313,0,0.10714285714285714
314,0,0.24404761904761904
315,0,0.27380952380952384
316,0,0.16666666666666666
317,0,0.2857142857142857
318,0,0.3869047619047619
319,0,0.22023809523809523
320,0,0.35119047619047616
321,0,0.14285714285714285
322,0,0.1130952380952381
323,0,0.4880952380952381
324,0,0.17261904761904762
325,0,0.14285714285714285
326,0,0.19642857142857142
327,0,0.2857142857142857
328,0,0.44642857142857145
329,0,0.24404761904761904
330,0,0.06547619047619048
331,0,0.22023809523809523
332,0,0.17261904761904762
333,0,0.26785714285714285
334,0,0.18452380952380953
335,0,0.36904761904761907
336,0,0.11904761904761904
337,0,0.10714285714285714
338,0,0.3869047619047619
339,0,0.23214285714285715
340,0,0.21428571428571427
341,0,0.375
342,0,0.2857142857142857
343,0,0.1488095238095238
344,0,0.31547619047619047
345,0,0.13690476190476192
346,0,0.21428571428571427
347,0,0.20833333333333334
348,0,0.2619047619047619
349,0,0.38095238095238093
350,0,0.1130952380952381
351,0,0.48214285714285715
352,0,0.09523809523809523
353,0,0.32142857142857145
354,0,0.24404761904761904
355,0,0.07142857142857142
356,0,0.5119047619047619
357,0,0.21428571428571427
358,0,0.19642857142857142
359,0,0.20833333333333334
360,0,0.20833333333333334
361,0,0.44047619047619047
362,0,0.07142857142857142
363,0,0.6904761904761905
364,0,0.13095238095238096
365,0,0.4880952380952381
366,0,0.22023809523809523
367,0,0.21428571428571427
368,0,0.16071428571428573
369,0,0.39285714285714285
370,0,0.21428571428571427
371,0,0.3630952380952381
372,0,0.1130952380952381
373,0,0.23214285714285715
374,0,0.10119047619047619
375,0,0.16666666666666666
376,0,0.13095238095238096
377,0,0.06547619047619048
378,0,0.09523809523809523
379,0,0.16666666666666666
380,0,0.15476190476190477
381,0,0.14285714285714285
382,0,0.2619047619047619
383,0,0.1488095238095238
384,0,0.2619047619047619
385,0,0.07142857142857142
386,0,0.07142857142857142
387,0,0.44642857142857145
388,0,0.5595238095238095
389,0,0.3392857142857143
390,0,0.27976190476190477
391,0,0.08928571428571429
392,0,0.3869047619047619
393,0,0.3392857142857143
394,0,0.26785714285714285
395,0,0.011904761904761904
396,0,0.09523809523809523
397,0,0.27976190476190477
398,0,0.44642857142857145
399,0,0.11904761904761904
400,0,0.21428571428571427
401,0,0.22023809523809523
402,0,0.2916666666666667
403,0,0.13690476190476192
404,0,0.24404761904761904
405,0,0.07738095238095238
406,0,0.24404761904761904
407,0,0.2619047619047619
408,0,0.30952380952380953
409,0,0.27380952380952384
410,0,0.375
411,0,0.2916666666666667
412,0,0.32142857142857145
413,0,0.2619047619047619
414,0,0.13095238095238096
415,0,0.2261904761904762
416,0,0.3333333333333333
417,0,0.25
418,4,0.5238095238095238
419,0,0.125
419,4,0.06547619047619048
420,4,0.40476190476190477
421,0,0.26785714285714285
422,0,0.18452380952380953
423,4,0.1130952380952381
424,0,0.2857142857142857
425,0,0.40476190476190477
426,4,0.4523809523809524
427,4,0.31547619047619047
428,4,0.08333333333333333
429,4,0.13095238095238096
430,4,0.35714285714285715
431,4,0.125
432,4,0.4166666666666667
433,4,0.06547619047619048
434,4,0.125
435,4,0.20833333333333334
436,4,0.20238095238095238
437,4,0.07738095238095238
438,4,0.17261904761904762
439,4,0.19047619047619047
440,4,0.26785714285714285
441,4,0.05357142857142857
442,4,0.25
443,4,0.3273809523809524
444,4,0.27976190476190477
445,4,0.16071428571428573
446,4,0.09523809523809523
447,4,0.27976190476190477
448,4,0.21428571428571427
449,4,0.22023809523809523
450,4,0.1488095238095238
451,4,0.27976190476190477
452,4,0.2857142857142857
453,4,0.2619047619047619
454,4,0.17261904761904762
455,4,0.017857142857142856
456,4,0.08333333333333333
457,4,0.30357142857142855
458,4,0.16666666666666666
459,4,0.2857142857142857
460,4,0.15476190476190477
461,4,0.2916666666666667
462,4,0.16071428571428573
463,4,0.20833333333333334
464,4,0.20238095238095238
465,4,0.3630952380952381
466,4,0.27976190476190477
467,4,0.2261904761904762
468,4,0.08333333333333333
469,4,0.4880952380952381
470,4,0.017857142857142856
471,4,0.2976190476190476
472,4,0.30952380952380953
473,4,0.22023809523809523
474,4,0.20833333333333334
475,4,0.23809523809523808
476,4,0.19047619047619047
477,4,0.13095238095238096
478,4,0.16071428571428573
479,4,0.1130952380952381
480,4,0.16666666666666666
481,4,0.24404761904761904
482,4,0.20238095238095238
483,4,0.20238095238095238
484,4,0.16666666666666666
485,4,0.15476190476190477
486,4,0.39880952380952384
487,4,0.15476190476190477
488,4,0.08928571428571429
489,4,0.21428571428571427
490,4,0.47023809523809523
491,4,0.26785714285714285
492,4,0.2976190476190476
493,4,0.1488095238095238
494,4,0.17261904761904762
495,4,0.08928571428571429
496,4,0.08928571428571429
497,4,0.16666666666666666
498,4,0.2857142857142857
499,4,0.4583333333333333
500,4,0.13690476190476192
501,4,0.32142857142857145
502,4,0.34523809523809523
503,4,0.14285714285714285
504,4,0.3333333333333333
505,4,0.2619047619047619
506,4,0.16071428571428573
507,4,0.19642857142857142
508,4,0.08333333333333333
509,4,0.08928571428571429
510,4,0.25
511,4,0.23214285714285715
512,4,0.5059523809523809
513,4,0.17261904761904762
514,4,0.13095238095238096
515,4,0.39285714285714285
516,4,0.2976190476190476
517,4,0.19642857142857142
518,4,0.6666666666666666
519,4,0.16071428571428573
520,4,0.20833333333333334
521,4,0.10714285714285714
522,4,0.26785714285714285
523,4,0.35714285714285715
524,4,0.2857142857142857
525,4,0.13095238095238096
526,4,0.06547619047619048
527,4,0.10714285714285714
528,4,0.31547619047619047
529,4,0.4166666666666667
530,4,0.07738095238095238
531,4,0.19047619047619047
532,4,0.375
533,4,0.3869047619047619
534,4,0.1130952380952381
535,4,0.27380952380952384
536,4,0.13095238095238096
537,4,0.20833333333333334
538,4,0.09523809523809523
539,4,0.08928571428571429
540,4,0.4583333333333333
541,4,0.5535714285714286
542,4,0.30952380952380953
543,4,0.14285714285714285
544,4,0.1488095238095238
545,4,0.24404761904761904
546,4,0.2619047619047619
547,4,0.25595238095238093
548,4,0.19047619047619047
549,4,0.25
550,2,0.20833333333333334
550,4,0.05357142857142857
551,4,0.16071428571428573
552,4,0.17261904761904762
553,2,0.19642857142857142
553,4,0.041666666666666664
554,2,0.11904761904761904
554,4,0.24404761904761904
555,2,0.15476190476190477
555,4,0.041666666666666664
556,2,0.16071428571428573
557,4,0.16666666666666666
558,4,0.13690476190476192
559,2,0.23809523809523808
559,4,0.0
560,2,0.15476190476190477
560,4,0.1130952380952381
561,4,0.3630952380952381
562,4,0.24404761904761904
563,4,0.1130952380952381
564,4,0.2916666666666667
565,2,0.1488095238095238
565,4,0.15476190476190477
566,2,0.06547619047619048
566,4,0.13095238095238096
567,4,0.35714285714285715
568,2,0.3333333333333333
568,4,0.05952380952380952
569,2,0.10714285714285714
570,2,0.23809523809523808
570,4,0.05952380952380952
571,2,0.08928571428571429
571,4,0.08928571428571429
572,2,0.5833333333333334
573,2,0.4583333333333333
574,2,0.4523809523809524
575,2,0.2916666666666667
576,2,0.25595238095238093
577,2,0.25595238095238093
578,2,0.1130952380952381
579,2,0.2619047619047619
580,2,0.5535714285714286
581,2,0.05357142857142857
582,2,0.047619047619047616
583,2,0.16666666666666666
584,2,0.1488095238095238
585,2,0.10119047619047619
586,2,0.35714285714285715
587,2,0.10714285714285714
588,2,0.35714285714285715
589,2,0.23214285714285715
590,2,0.21428571428571427
591,2,0.24404761904761904
592,2,0.27976190476190477
593,2,0.02976190476190476
594,2,0.40476190476190477
595,2,0.10714285714285714
596,2,0.14285714285714285
597,2,0.15476190476190477
598,2,0.25
599,2,0.20833333333333334
600,2,0.19047619047619047
601,2,0.2619047619047619
602,2,0.16071428571428573
603,2,0.14285714285714285
604,2,0.15476190476190477
605,2,0.16071428571428573
606,2,0.19642857142857142
607,2,0.17261904761904762
608,2,0.08928571428571429
609,2,0.14285714285714285
610,2,0.09523809523809523
611,2,0.02976190476190476
612,2,0.3333333333333333
613,2,0.16071428571428573
614,2,0.30952380952380953
615,2,0.5535714285714286
616,2,0.09523809523809523
617,2,0.6309523809523809
618,2,0.017857142857142856
619,2,0.125
620,2,0.011904761904761904
621,2,0.07142857142857142
622,2,0.23809523809523808
623,2,0.3869047619047619
624,2,0.13690476190476192
625,2,0.2261904761904762
626,2,0.125
627,2,0.13690476190476192
628,2,0.19642857142857142
629,2,0.625
630,2,0.15476190476190477
631,2,0.15476190476190477
632,2,0.2261904761904762
633,2,0.1488095238095238
634,2,0.25
635,2,0.4642857142857143
636,2,0.4107142857142857
637,2,0.18452380952380953
638,2,0.2261904761904762
639,2,0.25595238095238093
640,2,0.3869047619047619
641,2,0.20833333333333334
642,2,0.2916666666666667
643,2,0.15476190476190477
644,2,0.39285714285714285
645,2,0.31547619047619047
646,2,0.5714285714285714
647,2,0.25
648,2,0.3392857142857143
649,2,0.07142857142857142
650,2,0.23809523809523808
651,2,0.2857142857142857
652,2,0.13095238095238096
653,2,0.16071428571428573
654,2,0.21428571428571427
655,2,0.13690476190476192
656,2,0.21428571428571427
657,2,0.2976190476190476
658,2,0.5654761904761905
659,2,0.16071428571428573
660,2,0.3630952380952381
661,2,0.19047619047619047
662,2,0.3630952380952381
663,2,0.47023809523809523
664,2,0.3392857142857143
665,2,0.16071428571428573
666,2,0.2619047619047619
667,2,0.5297619047619048
668,2,0.39285714285714285
669,2,0.35714285714285715
670,2,0.9761904761904762
671,2,0.375
672,2,0.35119047619047616
673,2,0.1488095238095238
674,2,0.09523809523809523
675,2,0.5357142857142857
676,2,0.24404761904761904
677,2,0.4583333333333333
678,2,0.4523809523809524
679,2,0.1488095238095238
680,2,0.10714285714285714
681,2,0.4880952380952381
682,2,0.25
683,2,0.43452380952380953
684,2,0.1130952380952381
685,2,0.17261904761904762
686,2,0.17857142857142858
687,2,0.31547619047619047
688,2,0.09523809523809523
689,2,0.1130952380952381
690,2,0.08333333333333333
691,2,0.19047619047619047
692,2,0.42857142857142855
693,2,0.1488095238095238
694,2,0.19642857142857142
695,2,0.21428571428571427
696,2,0.38095238095238093
697,2,0.15476190476190477
698,2,0.30357142857142855
699,2,0.11904761904761904
700,2,0.375
701,2,0.22023809523809523
702,2,0.16666666666666666
703,2,0.19642857142857142
704,2,0.19047619047619047
705,2,0.13095238095238096
706,2,0.5416666666666666
707,2,0.27380952380952384
708,2,0.20833333333333334
709,2,0.13690476190476192
710,2,0.25
711,2,0.47023809523809523
712,2,0.22023809523809523
713,2,0.34523809523809523
714,2,0.34523809523809523
715,2,0.30952380952380953
716,2,0.1130952380952381
717,2,0.375
718,2,0.5714285714285714
719,2,0.27380952380952384
720,2,0.40476190476190477
721,2,0.1130952380952381
722,2,0.05952380952380952
723,2,0.11904761904761904
724,2,0.24404761904761904
725,2,0.13690476190476192
726,2,0.16666666666666666
727,2,0.22023809523809523
728,2,0.5
729,2,0.5119047619047619
730,2,0.3273809523809524
731,2,0.17261904761904762
732,2,0.22023809523809523
733,2,0.005952380952380952
734,2,0.35714285714285715
735,2,0.14285714285714285
736,2,0.05952380952380952
737,2,0.07142857142857142
738,2,0.5476190476190477
739,2,0.17261904761904762
740,2,0.18452380952380953
741,2,0.09523809523809523
742,2,0.39285714285714285
743,2,0.34523809523809523
744,2,0.3630952380952381
745,2,0.3869047619047619
746,2,0.18452380952380953
747,2,0.17261904761904762
748,2,0.5297619047619048
749,2,0.42857142857142855
750,2,0.13095238095238096
751,2,0.5059523809523809
752,2,0.27380952380952384
753,2,0.125
754,2,0.2916666666666667
755,2,0.35714285714285715
756,2,0.10714285714285714
757,2,0.20833333333333334
758,2,0.3392857142857143
759,2,0.125
760,2,0.13690476190476192
761,2,0.15476190476190477
762,2,0.18452380952380953
763,3,0.08333333333333333
764,2,0.02976190476190476
765,2,0.16666666666666666
766,3,0.32142857142857145
767,3,0.19047619047619047
768,3,0.1130952380952381
769,3,0.22023809523809523
770,3,0.19642857142857142
771,3,0.19642857142857142
772,3,0.05952380952380952
773,3,0.13095238095238096
774,3,0.047619047619047616
775,3,0.11904761904761904
776,3,0.3333333333333333
777,3,0.27380952380952384
778,3,0.05357142857142857
779,3,0.13095238095238096
780,3,0.11904761904761904
781,3,0.22023809523809523
782,3,0.2619047619047619
783,3,0.08928571428571429
784,3,0.24404761904761904
785,3,0.1130952380952381
786,3,0.27380952380952384
787,3,0.22023809523809523
788,3,0.05357142857142857
789,3,0.39285714285714285
790,3,0.27380952380952384
791,3,0.13095238095238096
792,3,0.10714285714285714
793,3,0.19047619047619047
794,3,0.10714285714285714
795,3,0.31547619047619047
796,3,0.22023809523809523
797,3,0.07142857142857142
798,3,0.047619047619047616
799,3,0.30952380952380953
800,3,0.08333333333333333
801,3,0.09523809523809523
802,3,0.19642857142857142
803,3,0.13690476190476192
804,3,0.10119047619047619
805,3,0.19642857142857142
806,3,0.07738095238095238
807,3,0.3392857142857143
808,3,0.2261904761904762
809,3,0.13690476190476192
810,3,0.16666666666666666
811,3,0.2619047619047619
812,3,0.16666666666666666
813,3,0.023809523809523808
814,3,0.36904761904761907
815,3,0.20238095238095238
816,3,0.09523809523809523
817,3,0.21428571428571427
818,3,0.09523809523809523
819,0,0.023809523809523808
819,3,0.13690476190476192
820,0,0.011904761904761904
820,3,0.125
821,0,0.0
821,3,0.08333333333333333
822,0,0.11904761904761904
822,3,0.1130952380952381
823,0,0.07142857142857142
823,3,0.09523809523809523
824,0,0.07142857142857142
825,0,0.24404761904761904
825,3,0.02976190476190476
826,0,0.125
826,1,0.0
827,0,0.19047619047619047
827,3,0.011904761904761904
828,0,0.0
828,1,0.08928571428571429
829,0,0.2619047619047619
829,1,0.047619047619047616
830,0,0.1488095238095238
830,1,0.10119047619047619
831,0,0.16666666666666666
832,0,0.02976190476190476
833,0,0.017857142857142856
833,1,0.08333333333333333
834,0,0.40476190476190477
834,1,0.27380952380952384
835,0,0.47619047619047616
836,0,0.03571428571428571
836,1,0.10119047619047619
837,0,0.2976190476190476
838,0,0.39880952380952384
838,1,0.02976190476190476
839,0,0.05357142857142857
840,0,0.1130952380952381
841,0,0.24404761904761904
842,0,0.3333333333333333
843,0,0.2976190476190476
844,0,0.17261904761904762
844,1,0.08333333333333333
845,0,0.041666666666666664
845,1,0.14285714285714285
846,0,0.27976190476190477
846,1,0.07142857142857142
847,0,0.011904761904761904
847,1,0.24404761904761904
848,0,0.05357142857142857
848,1,0.03571428571428571
849,1,0.4166666666666667
850,0,0.15476190476190477
850,1,0.21428571428571427
851,1,0.26785714285714285
852,0,0.18452380952380953
852,1,0.017857142857142856
853,1,0.2976190476190476
854,0,0.0
854,1,0.27380952380952384
855,0,0.06547619047619048
855,1,0.16071428571428573
856,1,0.27380952380952384
857,0,0.07738095238095238
857,1,0.125
858,0,0.08928571428571429
858,1,0.125
859,0,0.06547619047619048
859,1,0.10714285714285714
860,1,0.19642857142857142
861,1,0.3392857142857143
862,1,0.17857142857142858
863,1,0.8988095238095238
864,1,0.02976190476190476
865,1,0.17261904761904762
866,1,0.26785714285714285
867,1,0.34523809523809523
868,1,0.07142857142857142
869,1,0.18452380952380953
870,1,0.13690476190476192
871,1,0.5595238095238095
872,1,0.19642857142857142
873,1,0.16666666666666666
874,1,0.25
875,1,0.25595238095238093
876,1,0.4226190476190476
877,1,0.13690476190476192
878,1,0.14285714285714285
879,1,0.14285714285714285
880,1,0.11904761904761904
881,1,0.39285714285714285
882,1,0.08928571428571429
883,1,0.23809523809523808
884,1,0.3273809523809524
885,1,0.06547619047619048
886,1,0.11904761904761904
887,1,0.20238095238095238
888,1,0.34523809523809523
889,1,0.11904761904761904
890,1,0.2916666666666667
891,1,0.17261904761904762
892,1,0.4166666666666667
893,1,0.13095238095238096
894,1,0.17857142857142858
895,1,0.14285714285714285
896,1,0.13095238095238096
897,1,0.34523809523809523
898,1,0.6488095238095238
899,1,0.21428571428571427
900,1,0.27976190476190477
901,1,0.36904761904761907
902,1,0.2261904761904762
903,1,0.05952380952380952
904,1,0.39880952380952384
905,1,0.08928571428571429
906,1,0.26785714285714285
907,1,0.10714285714285714
908,1,0.22023809523809523
909,1,0.041666666666666664
910,1,0.1488095238095238
911,1,0.23214285714285715
912,1,0.14285714285714285
913,1,0.07738095238095238
914,1,0.30952380952380953
915,1,0.6488095238095238
916,1,0.2916666666666667
917,1,0.20238095238095238
918,1,0.07738095238095238
919,1,0.22023809523809523
920,1,0.4166666666666667
921,1,0.16071428571428573
922,1,0.6785714285714286
923,1,0.13095238095238096
924,1,0.2261904761904762
925,1,0.17857142857142858
926,1,0.11904761904761904
927,1,0.2916666666666667
928,1,0.25595238095238093
929,1,0.3273809523809524
930,1,0.08333333333333333
931,1,0.30357142857142855
932,1,0.24404761904761904
933,1,0.2261904761904762
934,1,0.16071428571428573
935,1,0.27380952380952384
936,1,0.13095238095238096
937,1,0.25595238095238093
938,1,0.4226190476190476
939,1,0.2619047619047619
940,1,0.4166666666666667
941,1,0.34523809523809523
942,1,0.2976190476190476
943,1,0.27976190476190477
944,1,0.18452380952380953
945,1,0.26785714285714285
946,1,0.09523809523809523
947,1,0.20238095238095238
948,1,0.20833333333333334
949,1,0.19642857142857142
950,1,0.08333333333333333
951,1,0.30952380952380953
952,1,0.32142857142857145
953,1,0.11904761904761904
954,1,0.23214285714285715
955,1,0.21428571428571427
956,1,0.26785714285714285
957,1,0.023809523809523808
958,1,0.23809523809523808
959,1,0.25
960,1,0.20833333333333334
961,1,0.34523809523809523
962,1,0.15476190476190477
963,1,0.31547619047619047
964,1,0.20238095238095238
965,1,0.125
965,3,0.0
966,1,0.23214285714285715
967,1,0.23214285714285715
968,1,0.2916666666666667
969,1,0.31547619047619047
970,1,0.5654761904761905
970,3,0.1488095238095238
971,1,0.14285714285714285
972,1,0.19642857142857142
973,1,0.07738095238095238
973,3,0.005952380952380952
974,1,0.1488095238095238
975,1,0.31547619047619047
976,0,0.011904761904761904
976,1,0.17261904761904762
977,0,0.041666666666666664
977,1,0.05952380952380952
978,1,0.35714285714285715
979,1,0.22023809523809523
980,0,0.08928571428571429
981,0,0.047619047619047616
981,1,0.17857142857142858
982,0,0.10714285714285714
982,1,0.39880952380952384
983,1,0.13690476190476192
984,1,0.125
985,1,0.25
986,0,0.47619047619047616
986,1,0.14285714285714285
987,0,0.23809523809523808
988,0,0.05952380952380952
988,1,0.05952380952380952
989,0,0.03571428571428571
989,1,0.10714285714285714
990,1,0.10119047619047619
991,0,0.017857142857142856
991,1,0.10714285714285714
992,0,0.023809523809523808
993,1,0.11904761904761904
994,0,0.2916666666666667
995,0,0.10119047619047619
996,0,0.07738095238095238
997,0,0.6369047619047619
998,0,0.17261904761904762
999,0,0.17857142857142858
1000,0,0.2916666666666667
1001,0,0.20238095238095238
1002,0,0.3392857142857143
1003,0,0.22023809523809523
1004,0,0.15476190476190477
1005,0,0.31547619047619047
1006,0,0.08928571428571429
1007,0,0.38095238095238093
1008,0,0.25
1009,0,0.10714285714285714
1010,0,0.2261904761904762
1011,0,0.18452380952380953
1012,0,0.19047619047619047
1013,0,0.3273809523809524
1014,0,0.25
1015,0,0.16666666666666666
1016,0,0.10119047619047619
1017,0,0.20833333333333334
1018,0,0.2857142857142857
1019,0,0.16071428571428573
1020,0,0.08333333333333333
1021,0,0.18452380952380953
1022,0,0.21428571428571427
1023,0,0.19047619047619047
1024,0,0.09523809523809523
1025,0,0.13095238095238096
1026,0,0.22023809523809523
1027,0,0.16666666666666666
1028,0,0.08928571428571429
1029,0,0.3392857142857143
1030,0,0.19642857142857142
1031,0,0.14285714285714285
1032,0,0.26785714285714285
1033,0,0.07142857142857142
1034,0,0.44642857142857145
1035,0,0.2261904761904762
1036,0,0.27380952380952384
1037,0,0.06547619047619048
